Draft Year,Pick Number,NBA Team,Name,Age,College,Height,Weight,Dominant Hand,NBA Relatives,Seasons Played (College),POS,MPG,PPG,RPG,APG,G,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,29,SAS,Keldon Johnson,,Kentucky,6-6,211,Right,0,1,G,37,30.7,4.6,10.1,.461,1.2,3.2,.381,2.9,4.2,.703,1.3,5.9,1.6,0.8,0.2,1.6,2.2,13.5
2019,30,MIL,Kevin Porter Jr.,,USC,6-6,218,Left,0,1,G,21,22.1,3.5,7.5,.471,1.3,3.2,.412,1.1,2.2,.522,1.0,4.0,1.4,0.8,0.5,1.9,2.1,9.5
2019,31,BRK,Nic Claxton,,Georgia,6-11,220,Left,1,2,F,32,31.6,4.3,9.3,.460,0.6,2.0,.281,3.8,6.0,.641,2.3,8.6,1.8,1.1,2.5,2.1,2.8,13.0
2019,32,PHO,KZ Okpala,,Stanford,6-9,215,Right,0,2,F,29,32.7,5.9,12.7,.463,1.1,3.0,.368,4.0,6.0,.671,1.2,5.7,2.0,1.0,0.5,2.9,2.5,16.8
2019,33,PHI,Carsen Edwards,,Purdue,6-1,200,Right,0,3,G,36,35.4,7.7,19.5,.394,3.8,10.6,.355,5.1,6.1,.837,0.4,3.6,2.9,1.3,0.3,3.1,2.0,24.3
2019,34,PHI,Bruno Fernando,,Maryland,6-10,240,Right,0,2,F,34,30.0,5.1,8.4,.607,0.1,0.3,.300,3.3,4.3,.779,2.9,10.6,2.0,0.6,1.9,2.8,2.7,13.6
2019,36,CHO,Cody Martin,,Nevada,6-7,205,Right,1,5,F,34,34.4,4.4,8.8,.505,1.0,2.8,.358,2.2,2.9,.763,0.9,4.5,4.9,1.4,0.7,1.9,2.5,12.1
2019,38,CHI,Daniel Gafford,,Arkansas,6-11,233,Right,0,2,F,32,28.7,6.7,10.1,.660,0.0,0.0,,3.6,6.0,.591,2.8,8.7,0.7,0.9,2.0,2.4,2.8,16.9
2019,40,SAC,Justin James,,Wyoming,6-7,190,Right,0,4,G,32,38.2,7.1,17.4,.409,1.6,5.3,.296,6.3,8.4,.741,1.0,8.5,4.4,1.5,0.6,4.2,2.1,22.1
2019,41,GSW,Eric Paschall,,Villanova,6-8,255,Right,0,5,F,36,36.1,5.4,12.1,.447,1.9,5.6,.348,3.8,5.0,.746,1.3,6.1,2.1,0.7,0.5,2.3,2.1,16.5
2019,42,PHI,Admiral Schofield,,Tennessee,6-6,241,Right,0,4,G,37,31.8,6.4,13.6,.474,2.0,4.8,.418,1.6,2.3,.698,1.2,6.1,2.0,0.9,0.5,1.9,2.5,16.5
2019,43,MIN,Jaylen Nowell,,Washington,6-4,200,Right,0,2,G,36,34.4,6.1,12.1,.502,1.4,3.2,.440,2.6,3.4,.779,1.0,5.3,3.1,1.3,0.3,2.9,2.3,16.2
2019,44,MIA,Bol Bol,,Oregon,7-2,235,Right,1,1,C,9,29.8,8.2,14.7,.561,1.4,2.8,.520,3.1,4.1,.757,2.1,9.6,1.0,0.8,2.7,2.0,1.7,21.0
2019,45,DET,Isaiah Roby,,Nebraska,6-8,230,Right,0,3,F,35,31.2,4.2,9.3,.454,0.8,2.4,.333,2.6,3.8,.677,1.9,6.9,1.9,1.3,1.9,2.0,3.2,11.8
2019,46,ORL,Talen Horton-Tucker,,Iowa State,6-4,233,Right,0,1,G,35,27.2,4.4,10.9,.406,1.4,4.5,.308,1.6,2.5,.625,0.7,4.9,2.3,1.3,0.7,1.7,2.3,11.8
2019,47,SAC,Ignas Brazdeikis,,Michigan,6-7,215,Left,0,1,F,37,29.6,5.1,11.0,.462,1.5,3.9,.392,3.1,4.1,.773,1.2,5.4,0.8,0.7,0.5,1.2,2.1,14.8
2019,48,LAC,Terance Mann,,Florida State,6-7,215,Right,0,4,G,37,31.7,4.0,7.9,.505,0.8,2.1,.390,2.6,3.4,.790,2.5,6.5,2.5,0.7,0.3,1.8,2.2,11.4
2019,49,SAS,Quinndary Weatherspoon,,Mississippi State,6-4,205,Right,0,4,G,34,34.0,6.3,12.3,.508,1.6,4.1,.396,4.4,5.4,.809,1.3,4.7,2.8,1.7,0.3,2.9,2.1,18.5
2019,50,IND,Jarrell Brantley,,College of Charleston,6-7,255,Right,0,4,F,33,34.0,7.2,13.9,.517,1.2,3.5,.328,3.9,4.9,.785,1.7,8.4,2.4,1.4,0.9,2.6,2.7,19.4
2019,51,BOS,Tremont Waters,,LSU,5-11,175,Right,0,2,G,33,32.4,5.2,12.1,.430,1.7,5.2,.327,3.2,3.9,.813,0.3,2.8,5.8,2.9,0.1,3.5,1.9,15.3
2019,52,CHO,Jalen McDaniels,,San Diego State,6-10,195,Right,1,2,F,34,31.0,6.2,13.4,.466,0.7,2.2,.320,2.7,3.7,.732,2.0,8.3,2.1,1.1,0.5,2.4,2.9,15.9
2019,53,UTA,Justin Wright-Foreman,,Hofstra,6-2,190,Left,0,4,G,35,37.7,9.4,18.5,.511,3.1,7.4,.425,5.1,5.9,.864,0.3,4.0,2.9,0.9,0.2,2.6,1.9,27.1
2019,54,PHI,Marial Shayok,,Iowa State,6-6,198,Right,0,5,G,34,32.9,6.7,13.6,.496,2.1,5.4,.386,3.2,3.6,.878,1.4,4.9,2.0,0.9,0.2,2.7,2.1,18.7
2019,55,NYK,Kyle Guy,,Virginia,6-2,175,Right,0,3,G,38,35.4,5.2,11.6,.449,3.2,7.4,.426,1.8,2.2,.833,0.7,4.5,2.1,0.7,0.1,1.4,1.0,15.4
2019,56,LAC,Jaylen Hands,,UCLA,6-3,180,Right,0,2,G,33,31.2,4.8,11.6,.413,2.0,5.4,.373,2.6,3.3,.780,0.4,3.7,6.1,1.3,0.2,3.2,1.2,14.2
2019,57,NOP,Jordan Bone,,Tennessee,6-3,180,Right,0,3,G,37,32.9,5.0,10.8,.465,1.4,3.8,.355,2.1,2.5,.835,0.5,3.2,5.8,0.7,0.1,2.0,1.3,13.5
2019,58,GSW,Miye Oni,,Yale,6-6,210,Right,0,3,G,29,31.0,5.8,13.1,.441,1.9,5.2,.371,3.7,4.7,.793,0.7,6.3,3.6,0.9,1.3,2.6,2.7,17.1
2019,59,TOR,Dewan Hernandez,,Miami (FL),6-11,235,Right,0,2,F,32,25.8,4.6,8.0,.576,0.0,0.1,.000,2.2,3.2,.689,2.0,6.7,0.4,0.5,1.0,1.4,1.9,11.4
2020,1,MIN,Anthony Edwards,,Georgia,6-5,225,Right,0,1,G,32,33.0,6.3,15.8,.402,2.3,7.7,.294,4.1,5.3,.772,0.8,5.2,2.8,1.3,0.6,2.7,2.2,19.1
2020,2,GSW,James Wiseman,,Memphis,7-1,240,Left,0,1,C,3,23.0,6.7,8.7,.769,0.0,0.3,.000,6.3,9.0,.704,4.3,10.7,0.3,0.3,3.0,1.0,1.7,19.7
2020,4,CHI,Patrick Williams,,Florida State,6-8,225,Right,0,1,F,29,22.5,3.3,7.1,.459,0.6,1.7,.320,2.1,2.6,.838,1.3,4.0,1.0,1.0,1.0,1.7,1.6,9.2
2020,5,CLE,Isaac Okoro,,Auburn,6-6,225,Right,0,1,F,28,31.5,4.5,8.7,.514,0.7,2.5,.286,3.2,4.8,.672,1.9,4.4,2.0,0.9,0.9,2.0,2.7,12.9
2020,6,ATL,Onyeka Okongwu,,USC,6-9,245,Right,0,1,F,28,30.6,6.3,10.1,.616,0.0,0.1,.250,3.7,5.1,.720,3.3,8.6,1.1,1.2,2.7,2.0,2.7,16.2
2020,8,NYK,Obi Toppin,,Dayton,6-9,220,Right,1,2,F,31,31.6,7.9,12.5,.633,1.0,2.6,.390,3.2,4.5,.702,1.2,7.5,2.2,1.0,1.2,2.2,1.6,20.0
2020,10,PHO,Jalen Smith,,Maryland,6-10,225,Right,0,2,F,31,31.3,5.4,10.1,.538,1.0,2.8,.368,3.6,4.8,.750,3.2,10.5,0.8,0.7,2.4,1.7,2.4,15.5
2020,11,SAS,Devin Vassell,,Florida State,6-6,180,Right,0,2,G,30,28.8,4.8,9.8,.490,1.5,3.5,.415,1.6,2.2,.738,1.3,5.1,1.6,1.4,1.0,0.8,1.9,12.7
2020,12,SAC,Tyrese Haliburton,,Iowa State,6-5,175,Right,1,2,G,22,36.7,5.6,11.1,.504,2.4,5.6,.419,1.7,2.0,.822,1.5,5.9,6.5,2.5,0.7,2.8,1.3,15.2
2020,13,NOP,Kira Lewis Jr.,,Alabama,6-3,165,Right,0,2,G,31,37.6,6.6,14.5,.459,1.8,4.9,.366,3.4,4.2,.802,0.8,4.8,5.2,1.8,0.6,3.5,2.6,18.5
2020,14,BOS,Aaron Nesmith,,Vanderbilt,6-6,213,Right,0,2,F,14,35.7,7.5,14.6,.512,4.3,8.2,.522,3.7,4.5,.825,0.8,4.9,0.9,1.4,0.9,1.7,2.8,23.0
2020,15,ORL,Cole Anthony,,UNC,6-3,190,Right,1,1,G,22,34.9,6.0,15.7,.380,2.2,6.4,.348,4.4,5.8,.750,0.5,5.7,4.0,1.3,0.3,3.5,2.9,18.5
2020,16,POR,Isaiah Stewart,,Washington,6-9,250,Right,0,1,F,32,32.2,6.0,10.5,.570,0.2,0.6,.250,4.8,6.2,.774,2.8,8.8,0.8,0.5,2.1,2.2,2.6,17.0
2020,18,DAL,Josh Green,,Arizona,6-6,210,Right,0,1,G,30,30.9,4.1,9.6,.424,1.0,2.8,.361,2.8,3.6,.780,1.3,4.6,2.6,1.5,0.4,1.6,2.4,12.0
2020,19,BRK,Saddiq Bey,,Villanova,6-8,216,Right,0,2,F,31,33.9,5.6,11.8,.477,2.5,5.6,.451,2.3,2.9,.769,1.3,4.7,2.4,0.8,0.4,1.5,2.5,16.1
2020,20,MIA,Precious Achiuwa,,Memphis,6-9,225,Right,0,1,F,31,30.4,5.9,11.9,.493,0.4,1.3,.325,3.6,6.0,.599,3.0,10.8,1.0,1.1,1.9,2.8,2.4,15.8
2020,21,PHI,Tyrese Maxey,,Kentucky,6-3,198,Right,0,1,G,31,34.5,4.8,11.3,.427,1.1,3.6,.292,3.2,3.9,.833,0.4,4.3,3.2,0.9,0.4,2.2,2.4,14.0
2020,22,DEN,Zeke Nnaji,,Arizona,6-11,240,Right,0,1,F,32,30.7,5.6,9.8,.570,0.2,0.5,.294,4.8,6.3,.760,3.1,8.6,0.8,0.7,0.9,2.2,2.4,16.1
2020,25,OKC,Immanuel Quickley,,Kentucky,6-3,188,Right,0,2,G,30,33.0,4.6,11.0,.417,2.1,4.8,.428,4.8,5.2,.923,0.5,4.2,1.9,0.9,0.1,1.6,2.3,16.1
2020,26,BOS,Payton Pritchard,,Oregon,6-2,190,Right,0,4,G,31,36.6,7.0,14.9,.468,2.8,6.8,.415,3.7,4.5,.821,0.7,4.3,5.5,1.5,0.0,2.7,2.0,20.5
2020,27,UTA,Udoka Azubuike,,Kansas,7-0,270,Right,0,4,C,31,27.7,5.8,7.8,.748,0.0,0.0,,2.1,4.7,.441,3.5,10.5,0.9,0.5,2.6,2.5,2.4,13.7
2020,28,LAL,Jaden McDaniels,,Washington,6-9,200,Right,1,1,F,31,31.1,4.4,10.8,.405,1.4,4.1,.339,2.8,3.7,.763,1.1,5.8,2.1,0.8,1.4,3.2,3.3,13.0
2020,29,TOR,Malachi Flynn,,San Diego State,6-1,185,Right,0,4,G,32,33.4,5.8,13.0,.441,2.4,6.4,.373,3.8,4.4,.857,0.6,4.5,5.1,1.8,0.1,1.8,1.8,17.6
2020,30,BOS,Desmond Bane,,TCU,6-6,215,Right,0,4,G,32,36.0,6.2,13.6,.452,2.9,6.5,.442,1.4,1.8,.789,1.4,6.3,3.9,1.5,0.5,2.3,2.2,16.6
2020,31,DAL,Tyrell Terry,,Stanford,6-1,160,Right,0,1,G,31,32.6,4.7,10.7,.441,2.0,4.9,.408,3.2,3.5,.891,0.4,4.5,3.2,1.4,0.1,2.6,2.1,14.6
2020,32,CHO,Vernon Carey Jr.,,Duke,6-10,270,Left,0,1,C,31,24.9,6.4,11.1,.577,0.3,0.7,.381,4.7,7.0,.670,2.7,8.8,1.0,0.7,1.6,2.0,2.7,17.8
2020,33,MIN,Daniel Oturu,,Minnesota,6-10,240,Right,0,2,C,31,33.9,7.7,13.6,.563,0.6,1.7,.365,4.1,5.8,.707,3.7,11.3,1.1,0.5,2.5,2.8,2.7,20.1
2020,35,SAC,Xavier Tillman Sr.,,Michigan State,6-8,245,Right,0,3,F,31,32.1,5.3,9.7,.550,0.4,1.6,.260,2.6,4.0,.667,2.7,10.3,3.0,1.2,2.1,2.0,2.6,13.7
2020,36,PHI,Tyler Bey,,Colorado,6-7,218,Right,0,3,G,31,29.0,4.5,8.5,.530,0.4,1.0,.419,4.4,5.9,.743,2.0,9.0,1.5,1.5,1.2,2.4,1.9,13.8
2020,38,UTA,Saben Lee,,Vanderbilt,6-2,183,Right,1,3,G,32,32.9,6.3,12.9,.483,1.2,3.8,.322,4.8,6.4,.752,0.6,3.5,4.2,1.5,0.3,3.1,1.8,18.6
2020,39,NOP,Elijah Hughes,,Syracuse,6-6,215,Right,0,4,F,32,36.7,6.2,14.5,.427,2.4,7.1,.342,4.2,5.2,.813,0.4,4.9,3.4,1.2,0.8,2.3,1.8,19.0
2020,40,MEM,Robert Woodard II,,Mississippi State,6-7,230,Right,0,2,G,31,33.1,4.4,8.9,.495,1.0,2.3,.429,1.6,2.5,.641,2.2,6.5,1.3,1.1,1.0,1.9,1.9,11.4
2020,41,SAS,Tre Jones,,Duke,6-3,185,Right,1,2,G,29,35.4,5.6,13.2,.423,1.3,3.7,.361,3.7,4.8,.771,0.7,4.2,6.4,1.8,0.3,2.7,1.8,16.2
2020,42,NOP,Nick Richards,,Kentucky,6-11,247,Right,0,3,F,31,29.6,5.3,8.2,.642,0.0,0.0,,3.5,4.7,.752,2.6,7.8,0.2,0.1,2.1,1.6,3.2,14.0
2020,43,SAC,Jahmi'us Ramsey,,Texas Tech,6-4,195,Right,0,1,G,27,31.2,5.5,12.4,.442,2.2,5.2,.426,1.9,2.9,.641,0.7,4.0,2.2,1.3,0.7,2.0,2.2,15.0
2020,45,MIL,Jordan Nwora,,Louisville,6-7,225,Right,0,3,F,31,33.1,6.1,13.9,.440,2.5,6.1,.402,3.4,4.1,.813,1.7,7.7,1.3,0.7,0.3,2.1,2.2,18.0
2020,46,POR,CJ Elleby,,Washington State,6-6,200,Left,0,2,F,32,33.4,6.2,15.6,.396,2.3,6.8,.339,3.8,4.6,.823,1.2,7.8,1.9,1.8,0.8,2.2,2.9,18.4
2020,48,GSW,Nico Mannion,,Arizona,6-3,190,Right,1,1,G,32,32.3,4.5,11.5,.392,1.7,5.1,.327,3.3,4.2,.797,0.3,2.5,5.3,1.2,0.0,2.6,1.7,14.0
2020,49,PHI,Isaiah Joe,,Arkansas,6-5,180,Right,0,2,G,26,36.1,5.1,13.8,.367,3.6,10.6,.342,3.1,3.5,.890,0.5,4.1,1.7,1.4,0.3,1.7,1.8,16.9
2020,50,ATL,Skylar Mays,,LSU,6-4,205,Right,0,4,G,31,34.4,5.5,11.1,.491,1.6,4.1,.394,4.2,4.9,.854,0.5,5.0,3.2,1.8,0.2,2.3,1.7,16.7
2020,51,GSW,Justinian Jessup,,Boise State,6-7,202,Left,0,4,G,32,36.0,5.4,12.6,.426,3.1,7.7,.397,2.2,2.3,.959,1.0,4.4,2.1,1.4,0.5,1.3,2.2,16.0
2020,53,OKC,Cassius Winston,,Michigan State,6-1,185,Right,0,4,G,30,32.7,6.2,13.8,.448,2.4,5.6,.432,3.8,4.5,.852,0.2,2.5,5.9,1.2,0.0,3.2,2.0,18.6
2020,54,IND,Cassius Stanley,,Duke,6-6,193,Right,0,1,G,29,27.4,4.4,9.3,.474,1.1,3.0,.360,2.7,3.6,.733,1.9,4.9,1.0,0.7,0.7,1.9,2.2,12.6
2020,56,CHO,Grant Riller,,College of Charleston,6-1,190,Right,0,4,G,31,33.5,7.3,14.7,.499,1.5,4.2,.362,5.7,6.9,.827,0.5,5.1,3.9,1.6,0.3,3.1,2.3,21.9
2020,57,LAC,Reggie Perry,,Mississippi State,6-10,250,Right,0,2,F,31,31.1,5.9,11.8,.500,0.7,2.3,.324,4.8,6.3,.768,3.1,10.1,2.3,0.8,1.2,2.9,3.1,17.4
2020,58,PHI,Paul Reed,,DePaul,6-9,220,Right,0,3,F,29,31.7,6.3,12.2,.516,0.6,1.8,.308,2.0,2.8,.738,3.3,10.7,1.6,1.9,2.6,2.3,3.0,15.1
2020,59,TOR,Jalen Harris,,Nevada,6-5,195,Right,0,4,G,30,33.0,7.5,16.7,.446,2.2,6.2,.362,4.5,5.5,.823,0.8,6.5,3.9,1.1,0.1,2.4,2.3,21.7
2020,60,NOP,Sam Merrill,,Utah State University,6-5,205,Right,0,4,G,32,35.0,6.1,13.2,.461,2.8,6.8,.410,4.7,5.3,.893,0.2,4.1,3.9,0.9,0.1,1.6,2.3,19.7
2021,1,DET,Cade Cunningham,,Oklahoma State,6-8,220,Right,0,1,G,27,35.4,6.5,14.8,.438,2.3,5.7,.400,4.9,5.8,.846,0.7,6.2,3.5,1.6,0.8,4.0,2.5,20.1
2021,3,CLE,Evan Mobley,,USC,7-0,210,Right,1,1,F,33,33.9,6.0,10.3,.578,0.4,1.2,.300,4.1,5.8,.694,2.7,8.7,2.4,0.8,2.9,2.2,1.8,16.4
2021,4,TOR,Scottie Barnes,,Florida State,6-9,227,Right,0,1,G,24,24.8,4.1,8.1,.503,0.5,1.7,.275,1.7,2.8,.621,1.5,4.0,4.1,1.5,0.5,2.5,2.2,10.3
2021,5,ORL,Jalen Suggs,,Gonzaga,6-4,205,Right,0,1,G,30,28.9,5.2,10.3,.503,1.2,3.5,.337,2.9,3.8,.754,0.6,5.3,4.5,1.9,0.3,2.9,2.6,14.4
2021,8,ORL,Franz Wagner,,Michigan,6-9,220,Right,1,2,G,28,31.7,4.4,9.3,.477,1.3,3.6,.343,2.4,2.8,.835,0.7,6.5,3.0,1.3,1.0,1.3,2.2,12.5
2021,9,SAC,Davion Mitchell,,Baylor,6-2,205,Right,0,4,G,30,33.0,5.3,10.3,.511,2.1,4.7,.447,1.4,2.1,.641,0.5,2.7,5.5,1.9,0.4,2.4,2.4,14.0
2021,10,NOP,Ziaire Williams,,Stanford,6-8,185,Right,0,1,F,20,27.9,3.8,10.2,.374,1.2,4.0,.291,2.0,2.5,.796,0.5,4.6,2.2,0.9,0.6,2.9,2.4,10.7
2021,11,CHO,James Bouknight,,UConn,6-5,190,Right,0,2,G,15,31.7,6.5,14.6,.447,1.5,5.0,.293,4.2,5.4,.778,1.5,5.7,1.8,1.1,0.3,2.8,1.9,18.7
2021,12,SAS,Joshua Primo,,Alabama,6-6,190,Right,0,1,G,30,22.5,2.8,6.5,.431,1.4,3.8,.381,1.1,1.5,.750,1.0,3.4,0.8,0.6,0.3,1.4,1.7,8.1
2021,13,IND,Chris Duarte,,Oregon,6-6,190,Right,0,2,G,26,34.1,6.2,11.6,.532,2.3,5.5,.424,2.5,3.0,.810,0.7,4.6,2.7,1.9,0.8,2.3,1.4,17.1
2021,14,GSW,Moses Moody,,Arkansas,6-6,205,Right,0,1,G,32,33.8,5.2,12.1,.427,1.8,5.1,.358,4.7,5.8,.812,2.0,5.8,1.6,1.0,0.7,1.6,2.3,16.8
2021,15,WAS,Corey Kispert,,Gonzaga,6-7,220,Right,0,4,F,32,31.8,6.5,12.3,.529,2.8,6.5,.440,2.7,3.1,.878,0.9,5.0,1.8,0.9,0.4,1.3,1.7,18.6
2021,17,MEM,Trey Murphy III,,Virginia,6-9,206,Right,0,3,G,25,29.6,3.8,7.6,.503,2.1,4.8,.433,1.5,1.6,.927,0.6,3.4,1.2,0.8,0.4,0.8,2.0,11.3
2021,18,OKC,Tre Mann,,Florida,6-5,190,Right,0,2,G,24,32.4,5.5,12.1,.459,1.9,4.7,.402,3.1,3.7,.831,0.7,5.6,3.5,1.4,0.1,2.8,2.4,16.0
2021,19,NYK,Kai Jones,,Texas,6-11,218,Right,0,2,F,26,22.8,3.2,5.5,.580,0.5,1.3,.382,2.0,2.8,.689,2.0,4.8,0.6,0.8,0.9,1.4,2.7,8.8
2021,20,ATL,Jalen Johnson,,Duke,6-9,220,Right,0,1,F,13,21.4,4.4,8.4,.523,0.6,1.4,.444,1.8,2.9,.632,1.5,6.1,2.2,1.2,1.2,2.5,2.2,11.2
2021,21,NYK,Keon Johnson,,Tennessee,6-5,186,Right,0,1,G,27,25.5,4.1,9.1,.449,0.5,1.8,.271,2.6,3.7,.703,1.1,3.5,2.5,1.1,0.4,2.6,2.4,11.3
2021,22,LAL,Isaiah Jackson,,Kentucky,6-10,206,Right,0,1,F,25,20.8,3.0,5.5,.540,0.0,0.1,.000,2.5,3.6,.700,2.1,6.6,0.7,0.8,2.6,1.5,3.0,8.4
2021,24,HOU,Josh Christopher,,Arizona State,6-5,215,Right,1,1,G,15,29.7,5.1,11.7,.432,1.2,3.9,.305,2.9,3.7,.800,0.7,4.7,1.4,1.5,0.5,1.7,3.2,14.3
2021,25,LAC,Quentin Grimes,,Houston,6-5,205,Right,0,3,G,30,32.8,5.8,14.2,.406,3.3,8.3,.403,3.0,3.8,.788,1.6,5.7,2.0,1.4,0.3,1.8,2.2,17.8
2021,26,DEN,Bones Hyland,,VCU,6-3,165,Right,0,2,G,24,31.9,6.3,14.2,.447,2.9,7.8,.371,3.9,4.5,.862,0.2,4.7,2.1,1.9,0.2,3.1,2.2,19.5
2021,27,BRK,Cam Thomas,,LSU,6-4,210,Right,0,1,G,29,34.0,7.0,17.2,.406,2.3,7.2,.325,6.7,7.6,.882,0.6,3.4,1.4,0.9,0.2,1.7,1.4,23.0
2021,28,PHI,Jaden Springer,,Tennessee,6-4,204,Right,0,1,G,25,25.9,4.2,9.1,.467,0.8,1.8,.435,3.2,4.0,.810,1.0,3.5,2.9,1.2,0.4,2.4,2.0,12.5
2021,29,PHO,Day'Ron Sharpe,,UNC,6-11,265,Right,0,1,F,29,19.2,3.9,7.4,.519,0.0,0.1,.000,1.8,3.5,.505,3.3,7.6,1.4,0.8,0.9,2.0,2.0,9.5
2021,30,UTA,Santi Aldama,,Loyola (MD),6-11,215,Right,0,2,F,17,35.0,7.9,15.5,.513,1.9,5.1,.368,3.5,5.1,.686,1.8,10.1,2.3,1.0,1.7,3.2,1.9,21.2
2021,32,NYK,Jeremiah Robinson-Earl,,Villanova,6-9,230,Right,0,2,F,25,34.5,6.2,12.5,.497,0.9,3.3,.280,2.4,3.4,.714,2.5,8.5,2.2,1.0,0.6,1.6,2.3,15.7
2021,33,ORL,Jason Preston,,Ohio University,6-4,187,Right,0,3,G,20,34.6,6.4,12.4,.514,1.6,4.1,.390,1.4,2.4,.596,1.1,7.3,7.3,1.5,0.3,3.0,1.4,15.7
2021,35,NOP,Herbert Jones,,Alabama,6-8,210,Left,0,4,F,33,27.3,3.9,8.8,.446,0.6,1.7,.351,2.8,3.9,.713,2.5,6.6,3.3,1.7,1.1,2.8,2.8,11.2
2021,36,OKC,Miles McBride,,West Virginia,6-2,200,Right,0,2,G,29,34.2,5.4,12.6,.431,1.6,3.8,.414,3.4,4.2,.813,1.2,3.9,4.8,1.9,0.3,1.8,1.7,15.9
2021,37,DET,JT Thor,,Auburn,6-10,205,Left,0,1,F,27,23.0,3.1,7.1,.440,0.8,2.7,.297,2.3,3.1,.741,1.6,5.0,0.9,0.8,1.4,1.6,2.0,9.4
2021,38,CHI,Ayo Dosunmu,,Illinois,6-5,200,Right,0,3,G,28,35.1,7.5,15.4,.488,1.1,2.9,.390,4.0,5.1,.783,1.1,6.3,5.3,1.1,0.2,3.3,2.1,20.1
2021,39,SAC,Neemias Queta,,Utah State University,7-0,245,Right,0,3,C,29,30.0,5.8,10.3,.559,0.0,0.1,.000,3.4,4.8,.707,2.9,10.1,2.7,1.1,3.3,2.4,2.4,14.9
2021,40,NOP,Jared Butler,,Baylor,6-3,195,Right,0,3,G,30,30.3,5.9,12.5,.471,2.6,6.2,.416,2.4,3.0,.780,0.4,3.3,4.8,2.0,0.4,2.8,2.4,16.7
2021,41,SAS,Joe Wieskamp,,Iowa,6-6,212,Right,0,3,G,31,29.3,5.2,10.6,.491,2.4,5.1,.462,2.1,3.1,.677,1.2,6.6,1.7,0.9,0.3,1.4,1.5,14.8
2021,42,DET,Isaiah Livers,,Michigan,6-7,230,Right,0,4,F,23,31.6,4.4,9.7,.457,2.2,5.0,.431,2.0,2.3,.870,1.1,6.0,2.0,0.6,0.7,1.1,1.6,13.1
2021,43,NOP,Greg Brown III,,Texas,6-9,205,Right,0,1,F,26,20.6,3.1,7.4,.420,1.2,3.5,.330,2.0,2.8,.708,1.2,6.2,0.4,0.6,1.0,2.3,3.0,9.3
2021,44,BRK,Kessler Edwards,,Pepperdine,6-8,200,Right,0,3,F,27,33.9,6.1,12.4,.491,1.7,4.4,.378,3.4,3.9,.876,1.2,6.8,1.2,1.0,1.2,1.8,2.1,17.2
2021,46,TOR,Dalano Banton,,Nebraska,6-9,204,Right,0,3,G,27,27.3,3.3,8.1,.411,0.7,3.0,.247,2.1,3.3,.659,1.0,5.9,3.9,1.0,0.9,2.5,2.1,9.6
2021,47,TOR,David Johnson,,Louisville,6-5,210,Right,0,2,G,19,35.1,4.7,11.5,.411,1.7,4.4,.386,1.5,2.1,.700,0.9,5.8,3.2,1.1,0.3,3.2,2.7,12.6
2021,48,ATL,Sharife Cooper,,Auburn,6-1,180,Right,0,1,G,12,33.1,6.0,15.3,.391,1.1,4.8,.228,7.1,8.6,.825,0.7,4.3,8.1,1.0,0.3,4.2,2.7,20.2
2021,49,BRK,Marcus Zegarowski,,Creighton,6-2,180,Right,1,3,G,29,33.6,5.6,12.0,.464,2.8,6.6,.421,1.9,2.4,.786,0.3,3.6,4.3,1.3,0.1,2.1,1.9,15.8
2021,50,PHI,Filip PetruÅ¡ev,,Gonzaga,6-11,235,Right,0,2,F,33,25.9,6.3,11.3,.562,0.1,0.3,.182,4.7,7.2,.655,2.4,7.9,1.5,0.6,0.8,2.1,1.7,17.5
2021,51,MEM,Brandon Boston Jr.,,Kentucky,6-7,185,Right,0,1,G,25,30.4,4.1,11.6,.355,1.2,4.0,.300,2.0,2.6,.785,1.3,4.5,1.6,1.3,0.2,1.4,2.0,11.5
2021,52,DET,Luka Garza,,Iowa,6-11,265,Right,0,4,F,31,31.5,9.1,16.4,.553,1.4,3.2,.440,4.5,6.4,.709,3.0,8.7,1.7,0.7,1.6,1.5,2.3,24.1
2021,53,PHI,Charles Bassey,,Western Kentucky,6-11,235,Right,0,3,C,28,30.4,6.9,11.8,.590,0.6,2.1,.305,3.1,4.1,.759,3.3,11.6,0.7,0.4,3.1,2.2,2.4,17.6
2021,54,IND,Sandro Mamukelashvili,,Seton Hall,6-11,240,Left,0,4,F,27,35.6,6.2,14.3,.434,1.6,4.6,.336,3.5,4.9,.714,1.9,7.6,3.2,1.1,0.6,3.3,1.7,17.5
2021,55,OKC,Aaron Wiggins,,Maryland,6-6,200,Right,0,3,G,31,33.0,5.3,11.9,.446,1.8,5.2,.356,2.0,2.5,.772,1.1,5.8,2.5,1.1,0.5,2.0,2.0,14.5
2021,56,CHO,Scottie Lewis,,Florida,6-5,189,Right,0,2,G,21,25.6,2.7,6.1,.445,0.7,2.1,.318,1.8,2.6,.673,0.8,3.1,1.5,1.6,1.0,1.9,2.5,7.9
2021,57,CHO,BalÅ¡a Koprivica,,Florida State,7-1,240,Right,0,2,C,24,19.5,3.7,6.1,.599,0.0,0.0,1.000,1.8,2.5,.689,2.1,5.6,0.8,0.3,1.4,1.3,2.6,9.1
